Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP,Spend_MXN
AR17524045340292939777,Darda Nidhi Anilkumar,,IN,,1,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00684024892516990977,JEN DAY FOR NEBRASKA,Registered in US-NE ,US,,5,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15475247722788814849,YES ON 820 - OKLAHOMANS FOR SENSIBLE MARIJUANA LAWS,EIN ID 87-4799945,US,,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08948478152632434689,American Federation of State County & Municipal Employees,EIN ID 53-0237789,US,,8,40900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14046358214178504705,ENVIRONMENTAL DEFENSE ACTION FUND,FEC ID C30000954,US,,5,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06289198281721380865,COMMITTEE TO ELECT DUY NGUYEN,EIN ID 88-0550553,US,,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08709457415814250497,AMERICAN DREAM FEDERAL ACTION,FEC ID C00809020,US,,53,440900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04164716537233539073,Sajal Kumar Saxena,,IN,,3,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02847599257534332929,Joel Griffin for Virginia,Registered in US-VA CC2300482,US,,10,75300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08216568412034301953,ΟΥΡΑΝΙΑ ΘΡΑΣΚΙΑ,,GR,,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10297997421526908929,Niederösterreichischer Bauernbund,,"AT, CZ, DE, ES, PL, RO, SK",,89,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04207699710938447873,Hopkins Communications,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,7,0,1950,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR16488039665891278849,Mario Fratto for Congress,FEC ID C00800045,US,,5,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11444122054488489985,JOYCE KRAWIEC FOR NC SENATE,Registered in US-NC STAZ71336C001,US,,7,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03445729116278489089,PROCHOICE VOTER,FEC ID C00202804,US,,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07316600363535040513,"Partidul ""Dreptate si Respect in Europa pentru Toti"" D.R.E.P.T.",,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LU, MT, NL, PL, PT, RO, SE, SI, SK",,4,0,350,0,100,1500,500,20000,250,1750,1000,0,0,0,0,0,0,0,0,0,0
AR12690684566386507777,雷宮製作有限公司,,TW,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,0,0,0,0,0
AR02549592711183204353,ELEICAO 2022 GUILHERME CASTRO BOULOS DEPUTADO FEDERAL,,BR,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,0
AR12115158398966693889,COMMITTEE TO ELECT ALLEN SMITH,FEC ID C00698001,US,,32,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01438474260707278849,COMMITTEE TO ELECT JULIA MARVIN,Registered in US-CO 20235046766,US,,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00206210691370057729,FPÖ Steyr,,AT,,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09821356347747205121,Victoria Ernst for District 24,EIN ID 88-1160771,US,,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08583633857796898817,"Teachers United for Our Students in support of Griego and Schmelerson for School Board 2024, Sponsored by United Teachers Los Angeles",Registered in US-CA 1393480,US,,26,77800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06559968258605187073,ALLEGHENY JUSTICE FOR ALL,EIN ID 84-3453955,US,,5,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02650840380433498113,Oceana,EIN ID 51-0401308,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01860462047444074497,HOLDCROFT FOR LEGISLATURE,EIN ID 84-3776276,US,,17,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12229764550378913793,Genevieve Whitaker,,US,,7,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03753949112039374849,Menedzsment Forum Kft,,"AT, CZ, DE, ES, FR, HR, HU, IE, IT, MT, NL, PL, RO, SI, SK",,4,0,100,0,0,0,0,40000,0,250,0,0,0,0,0,0,0,0,0,0,0
AR10556334550420553729,Nezavisna platforma sjevera,,HR,,60,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00709578625078263809,PARTIT DEMÒCRATA EUROPEU CATALÀ (PDECAT),,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,5,0,4000,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR10608052862971805697,GALVIN FOR MARICOPA COUNTY,EIN ID 87-4698325,US,,6,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09433148478793449473,Ruth's List Florida,Registered in US-FL 60681,US,,2,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15497070039302930433,Legacy 44,Registered in US-TX ,US,,100,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17747922039605297153,Christopher Garrett Morales,,US,,3,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10170584330473046017,Aisha Wahab for State Senate,EIN ID 86-3532837,US,,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12916463437994786817,We Believe in Lori Mizgorski,Registered in US-PA 2022C0628,US,,3,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15793393336431149057,US Vote Foundation,EIN ID 98-0448497,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01482495184410247169,HENDRIX FOR NORTH DAKOTA,EIN ID 99-2373217,US,,7,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02027855923904512001,SERVICIOS SIGUE ACTION FUND,EIN ID 99-3038515,US,,7,37100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02866027828330102785,Pohjois-Pohjanmaan Vasemmisto ry,,FI,,20,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04446030985246539777,COMMITTEE FOR RESPONSIBLE LEADERSHIP - NEW MEXICO,EIN ID 85-0776326,US,,8,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10215658740934246401,Creation（International）Media Ltd,,US,,3,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08129472728743804929,GREAT AMERICA PAC,FEC ID C00608489,US,,393,14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04561592560723689473,Coalition for Safe Communities,Registered in US-MA 95522,US,,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16780887612922527745,SHANNON HUTCHESON FOR CONGRESS,FEC ID C00707026,US,,13,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13925626408610037761,EMPIRE STATE VOICES INC,EIN ID 92-2925787,US,,41,221300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14441425523861094401,TOP 09,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,376,0,18600,0,100,477000,0,20000,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR08433580568196677633,Partidul National Liberal Filiala PNL Bucuresti,,RO,,159,0,43050,0,0,0,0,0,0,214000,0,0,0,0,0,0,0,0,0,0,0
AR15636038877305634817,HARDWORKING AMERICANS INC,FEC ID C00828608,US,,9,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07609639299172007937,Stichting Ondersteuning Gemeenteraad Leiden Partij voor de Dieren,,"AT, BE, BG, CZ, DE, DK, ES, FR, GR, HR, HU, IE, IT, LT, LU, MT, NL, PL, PT, RO, SE, SI",,5,0,650,0,0,1500,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0
AR11961191586705965057,JAKE AUCHINCLOSS FOR CONGRESS,FEC ID C00721449,US,,1,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02901879947574378497,Tenants Organizing Against Displacement,Registered in US-OR 21677,US,,3,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09642369873518526465,Ted Kittila for Delaware,Registered in US-DE 01005516,US,,10,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16110436036831608833,MOMS FOR SAFE NEIGHBORHOODS INC,EIN ID 99-2728054,US,,5,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10132712133490638849,AfD-Kreisverband Braunschweig,,"AT, BE, CZ, DE, DK, ES, FI, GB, GR, HU, IE, IT, NL, PL, PT, RO, SI",,22,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13654573462100901889,Patrick Schmidt for Kansas Senate,EIN ID 92-3697568,US,,6,26300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03011626738628165633,Partners for Educational Freedom in NC,EIN ID 26-1979258,US,,15,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18262433248783106049,RON DESANTIS FOR PRESIDENT,FEC ID C00841130,US,,166,84400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08891214728064401409,Australians for Indigenous Constitutional Recognition Ltd,,AU,,549,0,0,0,0,0,0,0,0,0,0,0,0,0,2118450,0,0,0,0,0,0
AR02137429232639279105,SAMPSON FOR CT 2022,EIN ID 87-3451300,US,,14,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15687894542911012865,Sean Brennan Friends of Sean Brennan,EIN ID 86-2482579,US,,2,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07088380627652706305,Paul D Wells,,US,,7,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14429219312705208321,John Kujawa,,US,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10399169190115147777,Samira Platform,,"AT, BE, CY, DE, ES, FR, GR, IT, NL, PT",,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09692808629412954113,Electronic Payments Coalition Inc,EIN ID 47-4908678,US,,154,743400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07550878374126682113,DREW PERKINS PERKINS FOR SENATE,EIN ID 88-2407839,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14620587335834664961,Best for Britain Limited,,GB,,5,0,0,0,0,0,0,0,0,0,0,7050,0,0,0,0,0,0,0,0,0
AR11912496415735021569,BEN SIGEL FOR CONGRESS,FEC ID C00734244,US,,2,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10171963616270483457,South Adams Clean Water Alliance,EIN ID 99-4676628,US,,7,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06176636345763495937,Kevin J Moynihan,,US,,69,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03711736369568022529,ELEICAO 2022 EDSON VINICIUS CORREA NASCIMENTO DEPUTADO FEDERAL,,BR,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
AR17488246289664573441,Ward 1 Residents for Brianne,Registered in US-DC RECOTH246677,US,,1,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14686713786195247105,FRAME MEDIA STRATEGIES LLC,EIN ID 84-4131670,US,,10,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05175111373188759553,ALLIANCE FOR YOUTH ACTION,EIN ID 46-2914731,US,,3,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05815118365659758593,Roseland For Senate,EIN ID 93-3950321,US,,74,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01937023241109372929,RATCLIFFE FOR CONGRESS,FEC ID C00554113,US,,12,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16082044241420746753,Hacemos Media,,AR,,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36930000,0,0,0
AR00950734922715234305,HUGHES ALASKANS FOR % SHELLEY HUGHES,EIN ID 81-2636022,US,,18,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00179469847028039681,PAULO ROBERTO DA COSTA,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR14497352749743603713,Laventure Media Company LLC,EIN ID 88-3838152,US,,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02798937209351176193,ELEICAO 2022 RICARDO PEREIRA DO CARMO DEPUTADO FEDERAL,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0
AR07090550393591037953,John Roman,,US,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00293140314045022209,FRIENDS OF ALEXANDRA WISSER,Registered in US-PA 20220142,US,,8,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07837114992099852289,ELEICAO 2022 JOSAN LEITE PEREIRA BARROS DEPUTADO FEDERAL,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
AR04554077725165355009,SARAH LIGHTNER FOR STATE REPRESENTATIVE,EIN ID 45-5282583,US,,8,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12939355167005868033,BETTER JOBS FOR ALASKA INC,EIN ID 93-2861550,US,,6,39700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14700010833144971265,Working New Jersey,EIN ID 99-3898121,US,,12,103900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06280128942879801345,Komitet Wyborczy Kandydata na Prezydenta Rzeczpospolitej Polskiej Roberta Biedronia,,"AT, BE, BG, CY, CZ, DE, DK, ES, FR, GR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, SE, SI, SK",,23,0,2400,0,0,1500,500,0,10750,0,1000,0,0,0,0,0,0,0,0,0,0
AR12768973797193678849,For our Freedom,FEC ID C00888081,US,,12,137300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16330328294983467009,ELEICAO 2022 NAPOLEAO BERNARDES NETO DEPUTADO ESTADUA,,BR,,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,0
AR00050014997241135105,FOUNDATION FOR INCLUSIVE URBANISM,Registered in US-CA ,US,,4,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05601110762459234305,ELEICAO 2022 SILVANO FERREIRA DO AMARAL DEPUTADO ESTADUAL,,BR,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0
AR14790296577624768513,NEWBY FOR JUSTICE,EIN ID 83-3430048,US,,2,66400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09183672211028836353,Vote Baumgartner for Congress,FEC ID H4WA05234,US,,13,33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04504075028710555649,TODD HUSTON FOR STATE REPRESENTATIVE,EIN ID 45-3368990,US,,3,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07629573170105679873,VOTEVETS ACTION FUND,EIN ID 51-0596352,US,,12,187300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06703689065604055041,FRIENDS OF LAURA JANE COHEN,EIN ID 92-0869653,US,,27,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16939504259857121281,PERVEZ AGWAN,,US,,6,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07726862563136241665,ELEICAO 2022 SEBASTIAO NOBRE GUIMARAES JUNIOR DEPUTADO FEDERAL,,BR,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR17444074097213440001,SEAN DONOVAN FOR JUDGE,EIN ID 93-4808434,US,,27,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03694417755760492545,DONOVAN FOR CONGRESS,FEC ID C00571869,US,,3,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07898040099626024961,KOOP FOR TEXAS,EIN ID 83-2148637,US,,34,27800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08694606209178664961,KEEP JUDGE MCKENNEY,EIN ID 93-2450808,US,,1,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12997103338762797057,MI League of Conservation Voters,EIN ID 38-3481677,US,,122,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00971171133023846401,Gradska organizacija HDZ-a grada Trogira,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LU, NL, PL, PT, RO, SE, SI, SK",,4,0,400,0,100,1500,500,0,0,0,1000,0,0,0,0,0,0,0,0,0,0
AR06948667196939698177,Tampereen Vihreät ry,,FI,,14,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06947587820118605825,Family First Party Vic INC,,AU,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23100,0,0,0,0,0,0
AR02653236491148328961,1212 Films LLC,EIN ID 85-3308448,US,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02542225089923907585,Eesti Keskerakond,,EE,,11,0,8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11748921263416934401,Bündnis 90/Die Grünen Kreisverband Lübeck,,"AT, BG, CY, CZ, DE, DK, ES, GR, HR, HU, IT, LV, NL, PL, PT, RO, SE, SK",,2,0,650,0,100,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0
AR07617334506176905217,Mullin For America,FEC ID C00498345,US,,2,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13063580241274863617,COMMITTEE TO ELECT JONATHAN RING,EIN ID 99-4958982,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14604839408747151361,FADI FAYEZ FARAJ,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0
AR02078375442363973633,Kenneth Adams,,US,,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08460227971230203905,CD&V Beringen,,"AT, BE, BG, CY, DE, DK, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK",,8,0,1700,0,100,0,500,0,250,250,0,0,0,0,0,0,0,0,0,0,0
AR04406487049553575937,"Ohioans for Free and Fair Elections, Inc",EIN ID 87-1141973,US,,8,81700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03067792060317696001,KATIE DEAN FOR CONGRESS,FEC ID C00776252,US,,78,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13750787154802376705,Ana Paula Procópio Junqueira,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR06575730857300983809,FRANCCESCA CESTI-BROWNE,Registered in US-FL 74583,US,,11,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10622045110507929601,Viktor Valdemar Aslak Osted,,"DE, DK",,1,0,300,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09881277704236433409,COMILLAS COMUNICACION,,AR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,0
AR01044732137414066177,SC OPRC DEVELOPMENT SRL,,RO,,8,0,600,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0
AR17968113880315985921,Walker for Colorado,FEC ID C00806315,US,,2,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17566084050689458177,JASON BLACK,Registered in US-AL 29937,US,,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12489016696285167617,TENNESSEE PROGRESS,EIN ID 99-3874124,US,,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11300351013552128001,Lindsey Horvath for Supervisor 2022,Registered in US-CA 1437724,US,,12,34900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08560069244849487873,WISCONSIN REALTORS POLITICAL FUND,Registered in US-WI 1100058,US,,7,33400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15874586806944006145,Eurozine - Gesellschaft zur Vernetzung von Kulturmedien m.b.H.,,"AT, BE, CZ, DE, DK, ES, FI, FR, GR, HU, IE, IT, LU, MT, NL, PL, PT, RO, SE, SI, SK",,2,0,50,0,0,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR17361091377684807681,JOSH HARDER FOR CONGRESS,FEC ID C00639146,US,,224,737600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11548554510708244481,Andrew Lewin MP,,GB,,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
AR04300550616045846529,SF - Socialistisk Folkeparti,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,345,0,150800,0,100,1500,1122000,20000,250,0,1000,50,0,0,0,0,0,0,0,0,0
AR13718439866310590465,"CARL4CONGRESS, LLC",FEC ID C00711416,US,,3,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04874599658313220097,MONTANA ASSN OF REALTORS,EIN ID 81-0306171,US,,16,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06394829824090701825,REPUBLICAN LEADERSHIP FUND INC,EIN ID 92-3374370,US,,2,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18120042404177248257,ELEICAO 2022 ROSANGELA DE REZENDE AMORIM DEPUTADO ESTADUAL,,BR,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0
AR11144057291089641473,ELEICAO 2022 VIVIAN CRISTINA ALBERNAZ TANUS NAVES DEPUTADA ESTADUAL,,BR,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0
AR00133696903085817857,ROMNEY FOR UTAH INC,FEC ID C00670695,US,,17,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09918317330398445569,ELEICAO 2022 MARIA TERESA SAENZ SURITA GUIMARAES GOVERNADOR,,BR,,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119500,0,0,0,0
AR11723165083277197313,Pablo Petrecca,,AR,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,0,0,0
AR01935297712228401153,Jersey Real,FEC ID C00739565,US,,4,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16077719106274459649,Arizona for Abortion Access,Registered in US-AZ 101432,US,,24,1224700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13261324504132485121,MARK MCCLOSKEY FOR MISSOURI,FEC ID C00779967,US,,79,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13560219198180818945,Ingham County Democratic Party,EIN ID 38-6289346,US,,8,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03021528321872625665,IMPRESSADS MARKETING SOLUTIONS PRIVATE LIMITED,,IN,,129,0,0,1155250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12159349970310266881,FRIENDS OF CARRIE WOERNER,EIN ID 81-4303222,US,,5,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05160039422414028801,MOVIMIENTO CIUDADANO,,MX,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000
AR06628929627899297793,THE COMMITTEE TO ELECT JESSE MERMELL,FEC ID C00721282,US,,36,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02119125662571692033,ADAM FOR COLORADO,FEC ID C00805275,US,,156,635800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01027296116380532737,PURPLE PAC,EIN ID 84-3165869,US,,5,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02755833948360671233,"ANDREW CUOMO 2018, INC.",EIN ID 13-4153895,US,,47,163900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07785284512182697985,Friends of John Fitzgerald,Registered in US-MI 520295,US,,5,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02261282414280048641,WALSH FOR PRESIDENT,FEC ID C00717033,US,,7,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14312915017123495937,GRISSOM FOR U.S. SENATE,EIN ID 84-2249362,US,,36,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07643083968987791361,GUIDO WEISS FOR CONGRESS,FEC ID C00737320,US,,5,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18405626977395408897,prakalp nandanwar,,IN,,1,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
